id,skills,titles,major
/in/spencer-lutz/,"['Python (Programming Language)', 'Mathematics', 'C (Programming Language)', 'Research', 'C++', 'Java', 'HTML', 'Cascading Style Sheets (CSS)', 'JavaScript', 'LaTeX', 'Problem Solving', 'Spanish', 'Network Security', 'Cybersecurity', 'Mathematics', 'Research', 'Network Security', 'Cybersecurity', 'Python (Programming Language)', 'C (Programming Language)', 'C++', 'Java', 'HTML', 'Cascading Style Sheets (CSS)', 'JavaScript', 'LaTeX', 'Problem Solving', 'Spanish']",['NaN'],"[""Bachelor's degree, Computer Science"", 'High School Diploma']"
/in/matthew-wong-209a8921b/,"['Python', 'C++', 'Java', 'Mobile Applications', 'Web Development', 'Web Design', 'C#', 'C', 'HTML', 'JavaScript', 'MySQL', 'React.js', 'R (Programming Language)', 'Mobile Applications', 'Web Development', 'Web Design', 'Python', 'C++', 'Java', 'C#', 'C', 'HTML', 'JavaScript', 'MySQL', 'React.js', 'R (Programming Language)']",['NaN'],['Computer Science']
/in/andrew-spangler-37631a221/,158,['NaN'],"['Bachelor of Science - BS, Economics', 'High School Diploma']"
/in/akhilbothara/,"['Database Analyst', 'Business Analyst', 'Team Management', 'SQL', 'MySQL', 'Microsoft Office', 'PL/SQL', 'Microsoft Excel', 'PowerPoint', 'Microsoft Word', 'Windows', 'Oracle', 'C', 'C++', 'HTML', 'JavaScript', 'Microsoft SQL Server', 'XML', 'Core Java', 'Business Analysis', 'Business Analyst', 'Business Analysis', 'SQL', 'MySQL', 'Microsoft Office', 'PL/SQL', 'Microsoft Excel', 'PowerPoint', 'Microsoft Word', 'Windows', 'Oracle', 'C', 'C++', 'HTML', 'JavaScript', 'Microsoft SQL Server', 'XML', 'Core Java', 'Team Management']","['American Institutes for Research', 'American Institutes for Research']","['Master’s Degree, Management Information Systems, General', 'Bachelor of Engineering (B.E.), Computer Engineering', 'HSC, Science']"
/in/fscclement/,"['C', 'C++', 'Java', 'Microsoft Office', 'Microsoft Excel', 'PowerPoint', 'SQL', 'Networking', 'Matlab', 'Routing Protocols', 'Routing Protocols like RIP', 'Programming', 'Microsoft Word', 'Switching', 'Teamwork', 'Cloud Computing', 'Dynamic Routing', 'Open Shortest Path First (OSPF)', 'RIP', 'EIGRP', 'Networking', 'Routing Protocols', 'Routing Protocols like RIP', 'Programming', 'Switching', 'Cloud Computing', 'Dynamic Routing', 'Open Shortest Path First (OSPF)', 'EIGRP', 'GNS3', 'Packet Tracer', 'iBwave', 'Alteryx', 'C', 'C++', 'Java', 'Microsoft Office', 'Microsoft Excel', 'PowerPoint', 'SQL', 'Matlab', 'Microsoft Word', 'Microsoft PowerPoint', 'Amazon Web Services (AWS)', 'Linux', 'Tableau', 'Teamwork', 'RIP']","['Associate Technical Account Manager', 'Cloud Support Engineer I', 'Cloud Support Associate-Networking', 'Engineer II - Systems', 'Radio Spectrum Intern', 'Graduate Research Assistant', 'Graduate Research Assistant', 'Network Engineer Intern', 'Technical Support Professional', 'Student Research Assistant', 'Associate Software Engineer', 'Intern', 'Intern']","[""Master's degree, Telecommunications Engineering"", 'Honors, Signal Processing and Communication', 'Bachelor of Technology (BTech), Electrical and Electronics Engineering']"
/in/agyarai/,"['Organization Skills', 'Communication', 'Customer Service', 'Catering', 'English', 'Employee Training', 'Food &amp; Beverage', 'Python (Programming Language)', 'Customer Service', 'Catering', 'Employee Training', 'Food &amp; Beverage', 'Python (Programming Language)', 'Organization Skills', 'Communication', 'English']","['Volunteer', 'Academic Tutor', 'Volunteer', 'Student Volunteer']",['Information Science/Studies']
/in/sesha-tipirneni/,"['Software Development', 'Python (Programming Language)', 'Java', 'Microsoft Excel', 'Software Development', 'Python (Programming Language)', 'Java', 'Microsoft Excel']","['Software Engineer Co-Op', 'Corporate Systems Intern', 'IT Intern', 'Community &amp; Residents Office Assistant', 'Head Assistant']","['Finance, Computer Science']"
/in/barry-clifford-9b4a7a9/,"['Real Estate Development', 'Real Estate Economics', 'Real Estate', 'Zoning', 'Land Acquisition', 'Real Estate Transactions', 'Real Estate Development', 'Real Estate Economics', 'Real Estate', 'Zoning', 'Land Acquisition', 'Real Estate Transactions']","['Fraser Forbes Real Estate Services', 'Fraser Forbes Real Estate Services', 'Fraser Forbes Real Estate Services', 'Fraser Forbes Real Estate Services', 'Fraser Forbes Real Estate Services', 'Fraser Forbes Real Estate Services']","['Masters, Real Estate Development', 'BA, English']"
/in/okeze/,"['Graphic Design', 'Java', 'Robotics', 'Public Speaking', 'Leadership', 'Microsoft Word', 'Social Media', 'HTML5', 'CSS', 'JavaScript', 'Customer Service', 'Adobe Illustrator', 'Microsoft Office', 'Adobe Photoshop', 'Adobe Indesign CC', 'Teamwork', 'Graphic Design', 'Robotics', 'Social Media', 'Customer Service', 'Java', 'Microsoft Word', 'HTML5', 'CSS', 'JavaScript', 'Adobe Illustrator', 'Microsoft Office', 'Adobe Photoshop', 'Adobe Indesign CC', 'Public Speaking', 'Leadership', 'Teamwork']","['Associate Product Manager', 'Junior Product Manager', 'Product Manager Intern', 'Product Strategy &amp; UX Intern', 'ABCS Engineering Student', 'Visual Designer']","[""Bachelor's degree, Information Science, Focus in Technology Entrepreneurship""]"
/in/max-kalter-6465a8174/,165,"['Recruiter', 'Intern', 'Social Media Marketing Intern', 'Executive Board Member', 'Intern at Israeli Homeland Security', 'Summer Camp Counselor']","['Student , Communication, General']"
/in/moreno-aracely/,"['3D Computer Aided Design (3D CAD)', 'Java', 'Research', 'Community Service', 'R', 'Python (Programming Language)', 'JavaScript', 'C (Programming Language)', 'C++', 'R (Programming Language)', 'Figma (Software)', 'Research', 'Community Service', '3D Computer Aided Design (3D CAD)', 'Java', 'R', 'Python (Programming Language)', 'JavaScript', 'C (Programming Language)', 'C++', 'R (Programming Language)', 'Figma (Software)']","['Summer Intern', 'Remote Volunteer', 'Youth Council Member and Summer Youth Participant Coordinator', 'Domestic Outreach and Volunteering']","[""Bachelor's degree, Computer Science & Biomedical Engineering"", 'Jump Start Program, Biomedical Sciences, General', 'High School Diploma']"
/in/nsenjalia/,"['Microsoft Office', 'Project Management', 'Research', 'Project Management', 'Research', 'Microsoft Office']","['Management Consulting Analytics Analyst', 'Health Informatics Intern', 'Systems Engineering Intern', 'Data Analyst Intern', 'Sales Specialist']",['Bachelor of Science - BS']
/in/ifeolu-olaseinde/,"['Leadership', 'Public Speaking', 'Customer Service', 'Wigs', 'Communication', 'Community Outreach', 'Microsoft Office', 'Microsoft Excel', 'Management', 'Recruiting', 'Microsoft Word', 'E-commerce', 'Customer Service', 'Community Outreach', 'Recruiting', 'E-commerce', 'Microsoft Office', 'Microsoft Excel', 'Microsoft Word', 'Leadership', 'Public Speaking', 'Communication', 'Management', 'Wigs']","['Recruiting Coordinator - Team Lead (LATAM)', 'Senior Human Resources Assistant', 'Founder, Owner, Lead Stylist', 'Policy and Advocacy Intern', 'HR Management Analyst Intern', 'UMD Intern for a Day', 'UMD Intern for a Day', 'Student Intern']","['Bachelor of Arts - BA, Economics', 'Associate of Science - AS, Business Administration and Management, General']"
/in/barath-srinivasan/,169,"['University of Maryland', 'University of Maryland', 'University of Maryland']","['Bachelor of Science - BS, Computer Science', 'High School Diploma, General Studies']"
/in/ankush-jain-2501/,"['Digital Forensics', 'Security Incident Response', 'Cybersecurity Incident Response', 'Digital Forensics', 'Security Incident Response', 'Cybersecurity Incident Response']","['University of Maryland', 'University of Maryland']","['Master of Engineering - MEng, Cybersecurity', 'Bachelor of Engineering (B.E.), Computer Science']"
/in/hana-huie-8902671b3/,"['JavaScript', 'React.js', 'JavaScript', 'React.js']","['Frontend Developer', 'Frontend Developer Intern', 'Production Crew']","['Bachelor of Science - BS, Computer Science', 'Bachelor of Arts - BA, Theatre - Design & Production', 'Bachelor of Arts - BA, Dance - Performance & Choreography']"
/in/cherylbatlemanrecruiter/,"['Talent Acquisition', 'College Recruiting', 'Applicant Tracking Systems', 'Recruiting', 'Internet Recruiting', 'Management', 'Program Management', 'Onboarding', 'Staffing Services', 'Technical Recruiting', 'Sourcing', 'Human Resources', 'Interviews', 'PeopleSoft', 'Talent Management', 'Screening', 'Temporary Placement', 'Taleo', 'Business Development', 'SDLC', 'Talent Acquisition', 'College Recruiting', 'Recruiting', 'Internet Recruiting', 'Program Management', 'Onboarding', 'Staffing Services', 'Technical Recruiting', 'Sourcing', 'Human Resources', 'Interviews', 'Talent Management', 'Screening', 'Temporary Placement', 'Business Development', 'SDLC', 'Contract Recruitment', 'Screening Resumes', 'Strategic Sourcing', 'Consulting', 'Applicant Tracking Systems', 'PeopleSoft', 'Taleo', 'Enterprise Software', 'HRIS', 'Management', 'Negotiation', 'Leadership', 'Job Fairs', 'OFCCP']","['Sr University Relations Recruiter<span class=""white-space-pre""> </span></span><span class=""visually-hidden"">', 'Sr Talent Acquisition Recruiter<span class=""white-space-pre""> </span></span><span class=""visually-hidden"">', 'Sr. University Relations Recruiter', 'Senior Talent Acquisition Recruiter', 'Campus Relations', 'Sr. Talent Acquisition Recruiter - Cyber Security and Business Development', 'University Relations Manager', 'Recruiting Project Manager and Recruiter', 'Sr Technical Recruiter', 'Sr Technical Recruiter']","['Bachelors, Psychology']"
/in/mmosazgh/,"['Java', 'C', 'Statistics', 'Data Analysis', 'Web Development', 'Algorithms', 'Research', 'Software Development', 'Data Structures', 'Android Development', 'python', 'R', 'SQL', 'Ruby', 'MongoDB', 'Python (Programming Language)', 'SAS', 'HTML', 'Ruby on Rails', 'Cascading Style Sheets (CSS)', 'Statistics', 'Data Analysis', 'Web Development', 'Algorithms', 'Research', 'Software Development', 'Data Structures', 'Android Development', 'Java', 'C', 'python', 'R', 'SQL', 'Ruby', 'MongoDB', 'Python (Programming Language)', 'SAS', 'HTML', 'Ruby on Rails', 'Cascading Style Sheets (CSS)', 'Microsoft SQL Server', 'Android']","['Software Engineer', 'Software Engineer Intern', 'Software Engineer Intern', 'Undergraduate Research Assistant', 'Moderator &amp; Problem Writer - Geometry &amp; Physics', 'ASPIRE Software Engineer Intern']","['Bachelor of Science - BS, Computer Science and Statistics']"
/in/kyleguilday/,"['Management', 'Engineering', 'Engineering', 'Management']","['Crew Leader', 'AEROS Scholar']","[""Bachelor's degree, Aerospace, Aeronautical and Astronautical/Space Engineering"", ""Associate's degree, Business Administration and Management, General""]"
/in/fenil-gholani/,"['Security', 'MATLAB', 'Security', 'MATLAB']","['University of Maryland', 'University of Maryland', 'University of Maryland']","[""Master's degree, Cybersecurity"", ""Bachelor's - Major, Computer Science"", ""Bachelor's - Minor, General Business""]"
/in/agarwalseema/,"['Microsoft Office', 'Data Visualization', 'Data Analysis', 'SQL', 'R', 'Tableau', 'C', 'Microsoft Excel', 'Microsoft PowerPoint', 'Python', 'Cascading Style Sheets (CSS)', 'Data Models', 'Data Visualization', 'Data Analysis', 'Data Models', 'Microsoft Office', 'SQL', 'R', 'Tableau', 'C', 'Microsoft Excel', 'Microsoft PowerPoint', 'Python', 'Cascading Style Sheets (CSS)']","['Analyst, Client Insights', 'Data Analyst', 'Data Analyst', 'Business Analyst- Impact Consultant Fellow', 'Graduate Research Assistant', 'Graduate Student Assistant', 'Head of Events', 'Software Engineering Intern', 'Data Analyst Intern', 'Intern']","['Master of Science - MS,  Information Systems ', 'Bachelor of Technology, Information Technology']"
